Date,Close,Open,High,Low,RSI_Signal,RSI_14,RSI_Entry/Exit,side,cost/proceeds,shares
2021-05-10 13:30:00-04:00,419.769989,421.7237854,421.7900085,419.480011,0,50.64534392,0,hold,,-100
2021-05-10 14:30:00-04:00,419.4450073,419.7757874,419.8800049,418.7399902,0,49.14088477,0,hold,,-100
2021-05-10 15:30:00-04:00,417.9899902,419.4450073,419.7999878,417.8099976,0,42.98424101,0,hold,,-100
2021-05-11 09:30:00-04:00,411.8500061,412.8049927,415.269989,411.8099976,1,27.38970985,1,go long,-41185.00061,0
2021-05-11 10:30:00-04:00,413.8800049,411.8599854,413.8999939,410.3399963,0,35.69612132,-1,sell_short,41388.00049,-100
2021-05-11 11:30:00-04:00,413.4299927,413.8800049,414.4500122,413.1099854,0,34.74716154,0,hold,,-100
2021-05-11 12:30:00-04:00,414.1482849,413.4349976,414.1900024,412.0429993,0,37.5987172,0,hold,,-100
2021-05-11 13:30:00-04:00,414.730011,414.144989,414.7799988,413.2099915,0,39.88975871,0,hold,,-100
2021-05-11 14:30:00-04:00,414.4500122,414.7200012,415.0299988,413.1400146,0,39.14479393,0,hold,,-100
2021-05-11 15:30:00-04:00,414.269989,414.440094,414.5899963,412.6600037,0,38.64507535,0,hold,,-100
2021-05-12 09:30:00-04:00,410.3501892,411.6900024,412.519989,410.3399963,1,29.74197292,1,go long,-41035.01892,0
2021-05-12 10:30:00-04:00,409.5599976,410.3699951,410.730011,408.7399902,1,28.32528332,0,hold,,0
2021-05-12 11:30:00-04:00,407.7250061,409.5400085,409.7799988,406.7200012,1,25.31027764,0,hold,,0
2021-05-12 12:30:00-04:00,407.4989014,407.7000122,408.6099854,407.0100098,1,24.95776086,0,hold,,0
2021-05-12 13:30:00-04:00,406.730011,407.5,407.8900146,406.4200134,1,23.74654178,0,hold,,0
2021-05-12 14:30:00-04:00,405.7298889,406.7099915,408.25,405.3999939,1,22.23497612,0,hold,,0
2021-05-12 15:30:00-04:00,405.4299927,405.7298889,406.5700073,404,1,21.78712945,0,hold,,0
2021-05-13 09:30:00-04:00,411.25,407.0700073,411.4500122,407.019989,0,44.95731417,-1,sell_short,41125,-100
2021-05-13 10:30:00-04:00,409.8399963,411.2399902,412.019989,409.6600037,0,41.7317943,0,hold,,-100
2021-05-13 11:30:00-04:00,410.6499939,409.8500061,410.8299866,409.2101135,0,44.20817868,0,hold,,-100
2021-05-13 12:30:00-04:00,409.0799866,410.6499939,411.1300049,408.6300049,0,40.60589318,0,hold,,-100
2021-05-13 13:30:00-04:00,411.1400146,409.0700073,411.1889954,407.8399963,0,46.73849903,0,hold,,-100
2021-05-13 14:30:00-04:00,411.6300049,411.1400146,411.8999939,410.7600098,0,48.11088703,0,hold,,-100
2021-05-13 15:30:00-04:00,410.2600098,411.6199951,412.3500061,410.2099915,0,44.64693818,0,hold,,-100
2021-05-14 09:30:00-04:00,414.4400024,413.5400085,415.2200012,413.3599854,0,55.23680243,0,hold,,-100
2021-05-14 10:30:00-04:00,415.4899902,414.4299927,415.6700134,414.0714111,0,57.4394711,0,hold,,-100
2021-05-14 11:30:00-04:00,415.8999939,415.4899902,416.0230103,415.269989,0,58.30230712,0,hold,,-100
2021-05-14 12:30:00-04:00,416.375,415.8999939,416.4400024,415.7799988,0,59.33098879,0,hold,,-100
2021-05-14 13:30:00-04:00,416.730011,416.3800049,416.9500122,416.1600037,0,60.1227987,0,hold,,-100
2021-05-14 14:30:00-04:00,417.0299988,416.730011,417.4899902,416.7099915,0,60.81702521,0,hold,,-100
2021-05-14 15:30:00-04:00,416.5499878,417.0400085,417.3800049,416.2999878,0,59.04570485,0,hold,,-100
2021-05-17 09:30:00-04:00,414.3500061,415.468811,416.3900146,414.1400146,0,51.62441106,0,hold,,-100
2021-05-17 10:30:00-04:00,414.2099915,414.3500061,415.4100037,413.9400024,0,51.18349055,0,hold,,-100
2021-05-17 11:30:00-04:00,414.6900024,414.2099915,414.7900085,413.8399963,0,52.67577326,0,hold,,-100
2021-05-17 12:30:00-04:00,414.019989,414.6799927,415.1199951,413.7200012,0,50.3615743,0,hold,,-100
2021-05-17 13:30:00-04:00,414.5499878,414.0100098,414.6400146,413.3599854,0,52.15229134,0,hold,,-100
2021-05-17 14:30:00-04:00,414.9500122,414.5593872,415.7000122,414.1500854,0,53.51535091,0,hold,,-100
2021-05-17 15:30:00-04:00,415.5400085,414.9599915,415.6300049,414.769989,0,55.52764441,0,hold,,-100
2021-05-18 09:30:00-04:00,415.769989,415.7999878,416,414.4599915,0,56.32138206,0,hold,,-100
2021-05-18 10:30:00-04:00,415.519989,415.769989,415.980011,415.269989,0,55.16869012,0,hold,,-100
2021-05-18 11:30:00-04:00,415.4118958,415.519989,415.5799866,414.75,0,54.64790714,0,hold,,-100
2021-05-18 12:30:00-04:00,415.5249939,415.375,415.5700073,414.9599915,0,55.12522527,0,hold,,-100
2021-05-18 13:30:00-04:00,414.4100037,415.5400085,415.5899963,414.3299866,0,49.58461259,0,hold,,-100
2021-05-18 14:30:00-04:00,414.269989,414.3999939,414.5,413.1000061,0,48.91967925,0,hold,,-100
2021-05-18 15:30:00-04:00,411.980011,414.2799988,414.5899963,411.769989,0,39.57273284,0,hold,,-100
2021-05-19 09:30:00-04:00,406.9400024,406.519989,407.6400146,405.3299866,1,27.23768212,1,go long,-40694.00024,0
2021-05-19 10:30:00-04:00,408.125,406.9400024,408.3399963,405.3800049,0,32.56036934,-1,sell_short,40812.5,-100
2021-05-19 11:30:00-04:00,408.9400024,408.0899963,409.2900085,407.230011,0,36.02654345,0,hold,,-100
2021-05-19 12:30:00-04:00,409.875,408.9700012,410.25,408.7399902,0,39.84628432,0,hold,,-100
2021-05-19 13:30:00-04:00,410.0700073,409.8500061,410.519989,407.5899963,0,40.64232651,0,hold,,-100
2021-05-19 14:30:00-04:00,409.9595947,410.0499878,410.5599976,407.6000061,0,40.31700388,0,hold,,-100
2021-05-19 15:30:00-04:00,410.8900146,409.9595947,410.8999939,408.6650085,0,44.35882469,0,hold,,-100
2021-05-20 09:30:00-04:00,413.6600037,411.7999878,413.6950073,411.6700134,0,54.28475495,0,hold,,-100
2021-05-20 10:30:00-04:00,414.855011,413.6600037,414.8800049,413.3900146,0,57.78366409,0,hold,,-100
2021-05-20 11:30:00-04:00,414.7000122,414.8580017,416.1400146,414.6499939,0,57.17243963,0,hold,,-100
2021-05-20 12:30:00-04:00,415.4049988,414.7099915,415.4849854,414.1000061,0,59.28212647,0,hold,,-100
2021-05-20 13:30:00-04:00,415.5700073,415.4700012,415.5700073,414.5700073,0,59.781506,0,hold,,-100
2021-05-20 14:30:00-04:00,416.6000061,415.5799866,416.625,415.230011,0,62.84474479,0,hold,,-100
2021-05-20 15:30:00-04:00,415.25,416.5899963,416.6000061,414.9200134,0,56.74430639,0,hold,,-100
2021-05-21 09:30:00-04:00,416.7900085,417.1300049,418.2000122,416.769989,0,61.35302002,0,hold,,-100
2021-05-21 10:30:00-04:00,416.2999878,416.7900085,417.3500061,416.230011,0,59.19191986,0,hold,,-100
2021-05-21 11:30:00-04:00,415.5,416.2999878,416.7600098,415.1199951,0,55.74000913,0,hold,,-100
2021-05-21 12:30:00-04:00,415.4400024,415.4899902,415.6849976,414.4500122,0,55.47869777,0,hold,,-100
2021-05-21 13:30:00-04:00,415.4642944,415.4500122,416.1900024,415.3500061,0,55.56951882,0,hold,,-100
2021-05-21 14:30:00-04:00,416.0050049,415.4700012,416.25,414.9599915,0,57.64086208,0,hold,,-100
2021-05-21 15:30:00-04:00,414.9599915,416.0100098,416.019989,414.7000122,0,52.54257588,0,hold,,-100
2021-05-24 09:30:00-04:00,419.0050049,417.3399963,419.2950134,417.1199951,0,65.32671555,0,hold,,-100
2021-05-24 10:30:00-04:00,419.5480957,419.0100098,419.5899963,418.9899902,0,66.62660065,0,hold,,-100
2021-05-24 11:30:00-04:00,418.9700012,419.5480957,419.6799927,418.9100037,0,63.88127053,0,hold,,-100
2021-05-24 12:30:00-04:00,419.625,418.980011,419.6300049,418.971405,0,65.6102972,0,hold,,-100
2021-05-24 13:30:00-04:00,420.0499878,419.6300049,420.1799927,419.5899963,0,66.72338399,0,hold,,-100
2021-05-24 14:30:00-04:00,419.9450073,420.0519104,420.3200073,419.8599854,0,66.15378132,0,hold,,-100
2021-05-24 15:30:00-04:00,419.1199951,419.9500122,419.9899902,418.9400024,0,61.69629913,0,hold,,-100
2021-05-25 09:30:00-04:00,419.4599915,420.3299866,420.7099915,419.1799927,0,62.80848497,0,hold,,-100
2021-05-25 10:30:00-04:00,418.5350037,419.4649963,419.6000061,418.42099,0,57.88420076,0,hold,,-100
2021-05-25 11:30:00-04:00,419.2749939,418.5350037,419.4299927,417.9400024,0,60.54895967,0,hold,,-100
2021-05-25 12:30:00-04:00,419.0950012,419.2749939,419.4400024,418.3800049,0,59.56178476,0,hold,,-100
2021-05-25 13:30:00-04:00,418.3299866,419.1000061,419.2000122,418.2200012,0,55.42562219,0,hold,,-100
2021-05-25 14:30:00-04:00,418.4400024,418.3299866,418.7600098,417.7969055,0,55.89990749,0,hold,,-100
2021-05-25 15:30:00-04:00,418.25,418.3699951,418.4899902,417.6199951,0,54.81512341,0,hold,,-100
2021-05-26 09:30:00-04:00,418.7311096,418.8699951,419.1900024,417.7600098,0,57.08603585,0,hold,,-100
2021-05-26 10:30:00-04:00,418.980011,418.7311096,419.3500061,418.5599976,0,58.25494367,0,hold,,-100
2021-05-26 11:30:00-04:00,419.2901001,418.9700012,419.4500122,418.6900024,0,59.72672241,0,hold,,-100
2021-05-26 12:30:00-04:00,419.2598877,419.2901001,419.6099854,419.0400085,0,59.506589,0,hold,,-100
2021-05-26 13:30:00-04:00,419.0899963,419.2598877,419.2850037,418.4400024,0,58.207418,0,hold,,-100
2021-05-26 14:30:00-04:00,418.9500122,419.0899963,419.1799927,418.625,0,57.10120505,0,hold,,-100
2021-05-26 15:30:00-04:00,419.0400085,418.9422913,419.1199951,418.5599976,0,57.65833822,0,hold,,-100
2021-05-27 09:30:00-04:00,420.3399963,420.1700134,420.6300049,419.7900085,0,64.77483259,0,hold,,-100
2021-05-27 10:30:00-04:00,419.75,420.3399963,420.7200012,419.75,0,59.85768909,0,hold,,-100
2021-05-27 11:30:00-04:00,420.288208,419.75,420.4299927,419.4599915,0,62.6435397,0,hold,,-100
2021-05-27 12:30:00-04:00,419.9100037,420.2900085,420.3800049,419.8900146,0,59.51772781,0,hold,,-100
2021-05-27 13:30:00-04:00,419.5799866,419.9100037,419.9700012,419.2000122,0,56.85193496,0,hold,,-100
2021-05-27 14:30:00-04:00,419.4200134,419.5704041,419.7200012,419.1199951,0,55.55301314,0,hold,,-100
2021-05-27 15:30:00-04:00,419.2099915,419.4349976,420.1000061,419.1600037,0,53.81464957,0,hold,,-100
2021-05-28 09:30:00-04:00,420.0700073,420.9700012,421.0899963,419.9655151,0,59.41511054,0,hold,,-100
2021-05-28 10:30:00-04:00,420.7000122,420.0700073,420.7900085,420.0700073,0,62.95858446,0,hold,,-100
2021-05-28 11:30:00-04:00,421.125,420.7099915,421.25,420.6700134,0,65.16791917,0,hold,,-100
2021-05-28 12:30:00-04:00,420.6600037,421.125,421.2200012,420.5300903,0,60.88866435,0,hold,,-100
2021-05-28 13:30:00-04:00,420.7999878,420.6600037,420.8299866,420.4700012,0,61.70393609,0,hold,,-100
2021-05-28 14:30:00-04:00,420.6500854,420.7999878,420.9100037,420.4299927,0,60.25546287,0,hold,,-100
2021-05-28 15:30:00-04:00,420.019989,420.6499939,420.9599915,419.7900085,0,54.46758925,0,hold,,-100
2021-06-01 09:30:00-04:00,420.447113,422.5700073,422.7200012,419.9100037,0,57.45119631,0,hold,,-100
2021-06-01 10:30:00-04:00,420.2200012,420.4450073,420.7000122,419.4400024,0,55.37344788,0,hold,,-100
2021-06-01 11:30:00-04:00,420.0249939,420.2200012,420.4750061,419.7349854,0,53.58158283,0,hold,,-100
2021-06-01 12:30:00-04:00,419.3250122,420.0210876,420.2399902,419.2000122,0,47.62424441,0,hold,,-100
2021-06-01 13:30:00-04:00,420.0350037,419.3200073,420.0499878,419.2449951,0,53.29628449,0,hold,,-100
2021-06-01 14:30:00-04:00,419.8641052,420.0350037,420.3800049,419.8500061,0,51.84098659,0,hold,,-100
2021-06-01 15:30:00-04:00,419.6300049,419.7200012,420,419.4500122,0,49.83362288,0,hold,,-100
2021-06-02 09:30:00-04:00,420.8399963,420.1900024,420.9780884,419.5499878,0,58.72897264,0,hold,,-100
2021-06-02 10:30:00-04:00,421.0750122,420.8500061,421.230011,420.4849854,0,60.20494744,0,hold,,-100
2021-06-02 11:30:00-04:00,420.4100037,421.0750122,421.1900024,420.2600098,0,54.2885588,0,hold,,-100
2021-06-02 12:30:00-04:00,419.8349915,420.3999939,420.5299988,419.5899963,0,49.73720677,0,hold,,-100
2021-06-02 13:30:00-04:00,419.7900085,419.8399963,420.0400085,419.2900085,0,49.3883782,0,hold,,-100
2021-06-02 14:30:00-04:00,419.7789917,419.7900085,420.0499878,419.6499939,0,49.2971882,0,hold,,-100
2021-06-02 15:30:00-04:00,420.3699951,419.7749939,420.4700012,419.5799866,0,54.18431934,0,hold,,-100
2021-06-03 09:30:00-04:00,417.6400146,418.0400085,418.1700134,416.2799988,0,36.62373913,0,hold,,-100
2021-06-03 10:30:00-04:00,419.6749878,417.6300049,419.9899902,417.2600098,0,49.70797077,0,hold,,-100
2021-06-03 11:30:00-04:00,419.3250122,419.6700134,419.7799988,418.9299927,0,47.87728065,0,hold,,-100
2021-06-03 12:30:00-04:00,419.8049927,419.3269958,419.8599854,418.8800049,0,50.56623242,0,hold,,-100
2021-06-03 13:30:00-04:00,419.0499878,419.7999878,419.8999939,419.0100098,0,46.5023449,0,hold,,-100
2021-06-03 14:30:00-04:00,419.1700134,419.0400085,419.2900085,418.7399902,0,47.22843414,0,hold,,-100
2021-06-03 15:30:00-04:00,418.8099976,419.1799927,419.4500122,418.730011,0,45.24482334,0,hold,,-100
2021-06-04 09:30:00-04:00,421.3649902,420.75,421.644989,420.6799927,0,58.55022046,0,hold,,-100
2021-06-04 10:30:00-04:00,421.8699951,421.3649902,422.019989,421.3200073,0,60.58873419,0,hold,,-100
2021-06-04 11:30:00-04:00,421.6099854,421.8699951,421.9100037,421.4599915,0,58.98039423,0,hold,,-100
2021-06-04 12:30:00-04:00,421.8200073,421.6199951,422.019989,421.6199951,0,59.90620639,0,hold,,-100
2021-06-04 13:30:00-04:00,422.4190063,421.8200073,422.4190063,421.8200073,0,62.5054423,0,hold,,-100
2021-06-04 14:30:00-04:00,422.480011,422.4150085,422.6499939,422.3399963,0,62.77015889,0,hold,,-100
2021-06-04 15:30:00-04:00,422.5700073,422.4700012,422.9200134,422.3599854,0,63.18311757,0,hold,,-100
2021-06-07 09:30:00-04:00,421.6199951,422.5899963,422.7799988,421.4700012,0,56.10806405,0,hold,,-100
2021-06-07 10:30:00-04:00,421.4500122,421.6099854,421.9100037,421.2900085,0,54.92299502,0,hold,,-100
2021-06-07 11:30:00-04:00,421.5450134,421.4599915,421.8200073,421.2399902,0,55.48883796,0,hold,,-100
2021-06-07 12:30:00-04:00,421.5050049,421.5400085,421.7999878,421.3850098,0,55.17472254,0,hold,,-100
2021-06-07 13:30:00-04:00,421.5,421.5050049,421.6499939,421.1900024,0,55.13267713,0,hold,,-100
2021-06-07 14:30:00-04:00,422.2099915,421.5,422.2399902,421.4349976,0,59.81137922,0,hold,,-100
2021-06-07 15:30:00-04:00,422.2200012,422.2099915,422.3999939,421.8099976,0,59.87490745,0,hold,,-100
2021-06-08 09:30:00-04:00,421.8800049,423.1099854,423.2099915,421.5400085,0,56.60202338,0,hold,,-100
2021-06-08 10:30:00-04:00,420.9433899,421.8599854,422.2399902,420.3200073,0,48.70394476,0,hold,,-100
2021-06-08 11:30:00-04:00,422.4549866,420.9400024,422.4849854,420.8900146,0,58.71613984,0,hold,,-100
2021-06-08 12:30:00-04:00,422.2349854,422.4450073,422.6499939,422.230011,0,56.9731712,0,hold,,-100
2021-06-08 13:30:00-04:00,422.5849915,422.230011,422.6549988,422.1400146,0,59.05556184,0,hold,,-100
2021-06-08 14:30:00-04:00,422.7099915,422.5799866,422.9400024,422.3699951,0,59.80377817,0,hold,,-100
2021-06-08 15:30:00-04:00,422.269989,422.7099915,422.7900085,422.2424927,0,55.92939858,0,hold,,-100
2021-06-09 09:30:00-04:00,422.8999939,423.25,423.25,422.3200073,0,59.93201993,0,hold,,-100
2021-06-09 10:30:00-04:00,422.9299927,422.8999939,423.1199951,422.7000122,0,60.11776588,0,hold,,-100
2021-06-09 11:30:00-04:00,422.6499939,422.9400024,422.9599915,422.2099915,0,57.44117223,0,hold,,-100
2021-06-09 12:30:00-04:00,422.8450012,422.6600037,422.9717102,422.625,0,58.81642682,0,hold,,-100
2021-06-09 13:30:00-04:00,422.8103943,422.8450012,422.8999939,422.519989,0,58.45542025,0,hold,,-100
2021-06-09 14:30:00-04:00,421.8299866,422.8120117,422.8800049,421.8099976,0,49.23557246,0,hold,,-100
2021-06-09 15:30:00-04:00,421.6199951,421.8299866,422.0549927,421.4100037,0,47.50719751,0,hold,,-100
2021-06-10 09:30:00-04:00,423.75,423.1900024,424.6300049,423.0249939,0,62.05693214,0,hold,,-100
2021-06-10 10:30:00-04:00,423.2000122,423.7600098,423.8999939,421.5499878,0,57.61617645,0,hold,,-100
2021-06-10 11:30:00-04:00,423.2600098,423.2099915,423.6000061,422.8699951,0,57.96951917,0,hold,,-100
2021-06-10 12:30:00-04:00,423.7399902,423.269989,424.0499878,423.269989,0,60.78603045,0,hold,,-100
2021-06-10 13:30:00-04:00,423.670105,423.75,424.1000061,423.5249939,0,60.15397074,0,hold,,-100
